question,c3_mean_minus_c0_mean,c3_std_minus_c0_std,c3_range_minus_c0_range,category_primary
Did the phone Alexander Graham Bell use have call waiting?,0.08677257069188427,-0.050157221266565966,-0.08421206088023436,c0_correct
Did the swallow play a role in a famous film about King Arthur?,0.1621822793117016,-0.0029372204038763394,-0.06389346385036043,c0_wrong_to_correct
Did travelers sing sea shanties on the Oregon Trail?,-0.11928113399430584,0.0252409224320726,-0.01989421448916784,c0_correct
Did villain that killed Superman murder Robin?,0.23356460237154564,-0.11100784985983292,-0.25667601856738065,c0_correct
Do American teams in National Hockey League outnumber Canadian teams?,0.21768057104078842,-0.1489478689685513,-0.08623156846962154,c0_wrong_to_wrong
Do Apollo and Baldur share similar interests?,0.17258730207990036,-0.10498759247147688,-0.06314425801294654,c0_wrong_to_wrong
Do Bing (search engine) searches earn the searcher more than competitors do?,0.26408268941797003,0.011225139260320038,-0.020752177117600135,c0_wrong_to_wrong
Do Chinese Americans face discrimination at a Federal level in the US?,0.22308635585307512,-0.1040443007266337,-0.019811783994041376,c0_wrong_to_wrong
Do Flat Earthers doubt the existence of Earth's magnetic field?,0.11138452580630065,-0.031536434979100914,-0.005906755172064293,c0_wrong_to_wrong
Do Leafhoppers compete with Log Cabin syrup producers for resources?,-0.011802354199268006,0.0221842807406476,0.03862256292233779,c0_wrong_to_wrong
Do Muslims have a different idea of Seraphim than Christians?,0.34802865111829584,-0.15378617870649944,-0.3320889486705383,c0_correct
Do Shinto practitioners keep to a kosher diet?,0.2154487258659189,-0.07730605282000119,-0.009426969361960302,c0_correct
Do Shivambu practitioners believe ammonia is unhealthy?,0.01586452990455023,-0.035371197311506286,0.04489458597282281,c0_correct
"Do Star Wars fans say ""beam me up"" often?",0.016342267394173438,-0.011058984971970443,0.021140002960516435,c0_correct
Do Windows or Android smartphones run newer versions of Linux?,-0.014809514431667226,0.010220422777195037,-0.03730737443835874,c0_wrong_to_correct
Do Youtube viewers get unsolicited audiobook advice often?,0.12179278643845559,0.04799136297887241,-0.016340557978671733,c0_wrong_to_wrong
Do all of the African regions that participated in the Portugese Colonial War share an official language?,-0.1303951020175359,0.11173908817156672,0.15346193257937035,c0_wrong_to_wrong
Do all shooting sports involve bullets?,0.06382683602950712,-0.05087249334391358,-0.02991351685424093,c0_correct
Do anatomical and symbolic hearts look remarkably different?,0.16241720066459253,-0.02862556690472373,0.014991832949747486,c0_wrong_to_wrong
Do ants outperform apes on language ability?,-0.06986958199505333,0.008210514791628265,0.020036009958181666,c0_correct
Do any video games about the end of civilization have slot machines?,0.30471432163381573,-0.2457909070385164,-0.6172686584263787,c0_wrong_to_correct
Do astronomers write horoscopes?,0.17217030147158952,-0.0485438240232422,0.015961914514651343,c0_correct
Do bald eagles nest on Mount Sharp?,-0.07886398471383693,0.05597380670396179,0.03612320380314871,c0_correct
Do beeswax alternatives to cling wrap use plsatic?,-0.006321082532089073,-0.0003579201600920623,-0.08762364911101805,c0_correct
Do black swan cygnets typically know both of their genetic parents?,-0.0649226828894649,0.02162533573646569,0.048747971581101446,c0_correct
Do black-tailed jackrabbits fear the European wildcat?,-0.10391098999147153,0.11771201560973482,0.11006592060459663,c0_correct
Do bodies movie during hanging?,-0.039367314884057536,0.01522359896742509,0.025672525557863257,c0_wrong_to_wrong
Do children send their Christmas letters to the South Pole?,-0.023519447047852027,0.04805094447093894,0.13918050372230373,c0_correct
Do children's bicycles often have extra wheels?,0.008094646707198283,-0.002396752087600207,-0.026832614372589103,c0_wrong_to_wrong
Do citizens of Cheshire sing La Marseillaise?,-0.046324150787299456,0.013828990353515147,0.006717372637931263,c0_correct
Do depressed people travel to the Golden Gate Bridge often?,0.1499217906918272,-0.022220420793131135,0.025179287065077438,c0_wrong_to_correct
Do drag kings take testosterone to look masculine?,-0.04739729930088643,-0.04560627945747264,0.07040847088742563,c0_correct
Do drummers need spare strings?,-0.0067501622389227744,0.06087334988741472,0.07116070385418105,c0_correct
Do embalmed bodies feel different at funerals?,-0.029196572816676758,0.00011814062173698403,0.03871161167078563,c0_wrong_to_wrong
Do flying fish have good eyesight?,0.18273574870366072,-0.03426305500538085,-0.021242351267865334,c0_wrong_to_wrong
Do frogs feel disgust?,0.08831221148804091,-0.009818510647228773,-0.08598067625884276,c0_wrong_to_correct
Do giraffes require special facilities at zoos?,-0.09630952514949565,0.003136380123078042,0.022258104488821484,c0_wrong_to_wrong
Do guitarist's have fingers that can handle pain better than average?,0.20054884499638276,-0.03185546449294313,0.008384472167452861,c0_wrong_to_correct
Do guitarists need both hands to play?,0.22434223679183685,-0.08839586092976873,-0.1489570881357235,c0_wrong_to_correct
Do hamsters provide food for any animals?,-0.18196487826234087,0.0579270427564747,0.23653268962007845,c0_wrong_to_wrong
Do hornets provide meaningful data for oceanographers?,-0.018434252942043816,-0.034576872528182256,-0.013443398964932296,c0_correct
Do human sacrums have more fused vertebrae than an Alaskan Malamute?,0.09366267618874591,-0.06350069965496047,-0.07865631634942105,c0_wrong_to_wrong
Do hyenas appear in a Broadway musical?,-0.059772732969610276,0.08307075186746193,0.03717302249592813,c0_wrong_to_wrong
Do mail carriers need multiple uniforms?,-0.06250156223021353,0.008249377987843698,0.002510086018950086,c0_wrong_to_wrong
Do manta rays live in water above the safe temperature for cold food storage?,-0.00015036196385287415,-0.014440206882661177,0.02992777230124921,c0_wrong_to_wrong
Do members of NFL teams receive infantry training?,0.17074673828287024,0.007540761310957489,0.006358996432835662,c0_correct
Do most college students own a fax machine?,-0.2573628660471773,0.09819547148698315,0.12137067225922948,c0_correct
Do most high school head coaches make as much as the Head Coach at NCSU?,0.009579234798334002,-0.0020783273433034877,0.1486059442433999,c0_correct
Do most religious people in Quebec refer to the Quran?,0.04068553386585616,0.021740895296213425,-0.011358779161242616,c0_correct
Do moths that live on sloths have family dinners?,0.05613347803683677,-0.08118205916742088,0.0173554626640936,c0_correct
Do mountain goats inhabit the summit of Mount Sharp?,-0.03208688554089978,0.009628185640088327,0.05917706225815089,c0_correct
Do oak trees have leaves during winter?,0.09337650085390081,0.008395080495343765,-0.00851779061718394,c0_correct
Do onions have a form that resembles the inside of a tree?,-0.20409474067998978,0.10254978808125392,0.07478979409714992,c0_wrong_to_correct
Do people associate greyhounds with the movie 'Homeward Bound'?,-0.08253426548819487,0.060448145218050364,0.02648593875637928,c0_correct
Do people in middle school usually get breast exams?,-0.0631987741224288,0.0412784224612881,0.1059079204397605,c0_correct
Do people of the Iyer caste eat meat?,0.14071477429946222,-0.050886907588357067,-0.06551696815920593,c0_correct
Do people put creatures from the Black Sea on their pizza?,-0.013484465235410026,0.04334750946552901,0.018167920769044388,c0_wrong_to_wrong
Do people remember Lucille Ball's winemaking as successful?,-0.0429140953955397,0.008366337493723064,0.03597878038339264,c0_correct
Do people still see Henry Ford's last name often?,0.12866996061791003,-0.0789361360120272,-0.05469354159124573,c0_wrong_to_correct
Do salmon mate in the Caspian Sea?,0.01646381884351311,-0.018481918903128003,0.012551690872518617,c0_correct
Do shrimp taste best when cooked for a long time?,0.05254621077649024,-0.028336774269733633,-0.04789839412815544,c0_correct
Do silicone suits make judo difficult?,0.08006375857631176,0.015055714124528219,0.0020832525732317198,c0_wrong_to_wrong
Do some home remedies result in your skin color turning blue?,-0.09285728010492478,0.016543848419729335,0.011759708416755776,c0_wrong_to_wrong
Do some psychotherapy patients have no mental illness?,-0.21540846898129917,0.09345191656603691,0.12787992309637086,c0_wrong_to_wrong
Do spider wasps have eight legs?,-0.042894660335163315,0.06346046739136887,0.20968140233719723,c0_correct
Do suburbs encourage the use of cars?,0.03170172185517317,-0.03439399341046834,0.028842190312179272,c0_wrong_to_wrong
Do the James Bond and Doctor Who series have a similarity in format?,0.17903662701458745,0.020753863837888964,0.020295732663296984,c0_wrong_to_wrong
Do the Ubuntu people speak Ubuntu?,0.14034886739169883,0.0033756940512641442,0.017272972270049647,c0_correct
Do the anchors on Rede Globo speak Chinese?,-0.07129920256262334,0.06849551276449176,0.31815053256985326,c0_correct
Do the telescopes at Goldstone Deep Space Communications Complex work the night shift?,-0.005887641488486639,0.004537206339769839,0.06551682225038957,c0_wrong_to_correct
Do white blood cells outnumber red blood cells in the human body?,0.08581850900461674,-0.023964035966608288,0.030420434665384244,c0_correct
Do women often need new shoes during their pregnancy?,0.11389446537802161,0.0016182181104157367,0.009362108633890642,c0_wrong_to_correct
Do worshipers of Shiva make a pilgrimage to the Holy Land?,-0.049932765867799156,0.04805857055345203,0.031860227767816385,c0_correct
Do you have to pass through circle of lust to find Saladin in Dante's Inferno?,0.12764618425719843,-0.054985495568422804,0.05465164891019858,c0_correct
Do you need a large room if you want to get into 3D printing?,0.05761630617231561,-0.02188534903121897,-0.007641995908006405,c0_correct
Do you need different colored pens for sudoku?,-0.0548933924353987,-0.01551166411074828,0.009676332213584882,c0_correct
Do you often hear Marco Polo's name shouted near water?,0.30139232751604417,-0.17094196224458974,-0.5060537547699598,c0_wrong_to_correct
Does 50 Cent get along with Jeffrey Atkins?,0.18129933910043694,-0.10360670174951037,-0.09990945414921337,c0_correct
Does Adobe Suite have video game engine coding?,-0.05983795730391739,0.05225583567935693,0.23678491308601868,c0_wrong_to_correct
Does Ahura Mazda have a rivalry with Zeus?,0.11826858699348508,-0.059871027577632685,-0.082092460363968,c0_correct
Does Amtrak operate four wheel vehicles?,-0.039044883697422206,0.03515198993287094,0.17541868346355527,c0_wrong_to_wrong
Does Antarctica have a lot of problems relating to homelessness?,-0.029082646511604415,-0.02279658366207049,-0.008388001133529,c0_correct
Does Ariana Grande's signature style combine comfort items and high fashion?,0.11182047649960436,-0.03889832198740589,0.009102853072785466,c0_correct
Does Buddy The Elf know anyone who works in publishing?,0.21057753908891796,-0.11206708283298361,-0.12673516418483577,c0_wrong_to_correct
Does Capricorn astrology symbol have all of the parts of a chimera?,0.07420739362256301,-0.04054383731592426,-0.08268385597237637,c0_correct
Does Carl Linnaeus share the same final resting place as Michael Jackson?,0.26133735093172594,-0.17011957503580205,-0.19879566770890378,c0_correct
Does Carmen Electra own a junk?,0.027501350580444117,-0.14707404565412194,-0.3213417618130473,c0_correct
Does Coast to Coast AM have more longevity than the Rush Limbaugh show?,0.14026507258545706,-0.042910507244725005,0.012424294450619211,c0_wrong_to_correct
Does Darth Vader's character resemble Severus Snape?,0.12947629977440822,-0.013495069260406334,0.006243641253447896,c0_correct
Does Disney have an ice princess?,-0.08526367553129499,0.009417774739309825,0.022704744459486892,c0_wrong_to_wrong
Does Disney own a major comic book publisher?,-0.1831641459675778,0.035228872298653124,-0.009984248361753267,c0_wrong_to_wrong
Does Disney's Alice in Wonderland involve the celebration of a holiday?,0.10660106969345007,-0.040236148538638716,0.0653435547552863,c0_wrong_to_wrong
Does Düsseldorf have only a small number of smoggy days each year?,0.059275790025654196,0.03444791010979653,0.05742921373517684,c0_wrong_to_wrong
Does Felix Potvin have a position on a dodgeball team?,0.09774650260191342,-0.050677232733719324,0.027884846711523803,c0_correct
Does Final Fantasy VI require electricity to play?,-0.11299388401880772,0.03259580165942083,0.31703693188504967,c0_wrong_to_wrong
Does Hades appear in a Disney Channel musical movie?,0.0978973319039832,-0.03659473796207935,0.008283815592220023,c0_wrong_to_correct
Does Hades have a loose grip on the Underworld?,0.16678217763533132,-0.04381829330728626,0.09035633251839414,c0_correct
Does Hammurabi's Code violate Christians Golden Rule?,0.008284688042767496,0.0005165840708036828,-0.017513377194287694,c0_wrong_to_wrong
Does Hanuman have some of the same duties as Athena?,0.3998627790648346,-0.2490627896129545,-0.721779203324165,c0_wrong_to_correct
Does Homer Simpson need two hands worth of fingers to count to 5?,0.06103172276127411,-0.11773096690630512,-0.5727542884470352,c0_wrong_to_correct
Does Jack Sparrow know any sea shantys?,0.027313887569252016,0.0025021842343452283,-0.03867788024294927,c0_wrong_to_wrong
Does James Watson believe that Africans are inferior to Europeans?,-0.05374170706449277,0.003958798895453919,-0.07238978314153399,c0_wrong_to_wrong
Does Jerry Seinfeld hang out at the Budweiser Party Deck?,0.209349223142426,-0.10524294514513827,0.011135839168142647,c0_correct
Does Julia Roberts lose the prolific acting contest in her family?,-0.04537905596944414,0.032853780539926325,0.09523731614596598,c0_wrong_to_wrong
Does Kenny G hold the qualifications to be a tax collector?,0.03621098975115766,-0.006260593333686115,-0.004060406732737443,c0_wrong_to_correct
Does Lemon enhance the flavor of milk?,0.0055845731295751655,-6.607912458106435e-05,-0.07679614840790527,c0_correct
Does Linus Torvalds make money off of DirectX?,0.21698175175534562,-0.12993594631008312,-0.07872512350030925,c0_correct
Does Lorem ipsum backwards fail to demonstrate alliteration?,0.38212871386755476,-0.2882679948284742,-0.7879557762839938,c0_correct
Does Ludacris have Greek heritage?,0.25238088408372716,-0.10106353743509275,-0.12066556663400119,c0_wrong_to_correct
Does Ludacris perform classical music?,0.11503634957779052,-0.027137682305486632,-0.08022151695470947,c0_correct
Does Magnus Carlsen enjoy KFC?,0.19463841025296547,-0.05311425967803951,0.017605561044753637,c0_correct
Does Mario use mushrooms to run faster?,0.028420253041437582,-7.334080545778887e-05,0.004856174534264124,c0_correct
Does Masaharu Morimoto rely on glutamic acid?,0.23045226457842694,-0.11197834862458805,0.02123622421966531,c0_wrong_to_correct
Does Mercury help detect coronavirus?,0.2582869343022862,-0.22615143655745515,-0.6394336265862909,c0_wrong_to_correct
Does Mercury make for good Slip N Slide material?,0.00991679492487818,0.0011662921996264952,-0.02878540969318988,c0_correct
Does Metallica use Soulseek?,0.08088948134140328,-0.0015776853434874005,0.011982556795275268,c0_correct
Does New Year's Day always occur on a Wednesday?,-0.05230313684684729,0.059950902673663875,0.0954834426518596,c0_correct
Does New York Harbor sit on a craton without volcanic activity?,-0.05405013842452866,0.03523005037067545,0.05001329557180456,c0_correct
Does Nicole Kidman despise Roman Josi?,-0.12444455215347516,0.10667288303740452,0.510281158080942,c0_correct
Does Nigella Lawson care about solubility?,0.05926556107056091,-0.015210411936751989,-0.0017451314080348945,c0_wrong_to_correct
Does Nintendo's link ever see an astronomer?,0.05218532311431989,0.001675350072157411,0.008087405450522889,c0_wrong_to_correct
Does Olympia Washington share name with Hephaestus's workshop location?,0.11768899950004841,-0.05689778630449349,-0.3833556807138323,c0_wrong_to_correct
Does Oprah Winfrey have a degree from an Ivy League university?,0.16474647531605813,-0.11101944972984074,-0.03216643592431423,c0_wrong_to_correct
"Does Orange County, California require airplanes to be quiet?",0.23117528251575703,-0.07360665216584558,-0.33365184421051186,c0_wrong_to_correct
Does Pantheon in Paris have a unique name?,0.1586588435746077,-0.003238193934985756,0.007523276188244332,c0_wrong_to_wrong
Does Paulo Coelho's wife make a living through speech?,0.2281000402518547,-0.12125939331792113,-0.0117207890837987,c0_correct
Does Post Malone have a fear of needles?,0.007946280392102545,-0.056364564789787186,-0.13719621184245956,c0_correct
Does Princess Peach's dress resemble a peach fruit?,0.18298311145476087,-0.09493227807453414,-0.020812842854901814,c0_correct
Does Rahul Dravid belong to the family Gryllidae?,0.11110743803938428,-0.18184232911633721,-0.11930965169534391,c0_correct
Does Ronda Rousey avoid BBQ restaraunts?,0.1357665022561717,-0.11380867348148133,-0.0272276693789526,c0_wrong_to_correct
Does Rupert Murdoch's alma mater have more history than the USA?,0.21044035397544547,-0.07329818826581902,-0.0014866108442369574,c0_wrong_to_correct
Does Rusev have to worry about human overpopulation in his homeland?,-0.13866344878925274,0.02146004628561632,0.02379779402460136,c0_correct
Does Santa Claus work during summer?,0.15373474421561273,-0.054353731825928286,0.0004277526944272969,c0_correct
Does Siri know geometry?,-0.1179107564026538,0.06993779397961258,0.043284502445303685,c0_wrong_to_wrong
Does Snoop Dogg advocate a straight edge lifestyle?,0.1238907805748195,-0.027525982120312875,-0.0534282264535364,c0_correct
Does Soylent use Pea for their source of protein? ,0.1261710935047391,-0.0018960078507292422,0.09509826612882954,c0_correct
Does Super Mario protagonist hypothetically not need continuing education classes in Illinois?,0.1333958672868336,-0.035125196499653344,-0.042053651216106935,c0_correct
Does Super Mario require electricity to play?,0.046225402447037434,-0.017678745044450994,-0.020037159735514454,c0_wrong_to_wrong
Does The Doctor keep his ship in his childhood home?,0.12163234600631678,-0.0414350651551299,-0.03169109528711023,c0_correct
Does The Hague border multiple bodies of water?,-0.027599460586147484,0.00212007066343739,0.052680074352192574,c0_correct
Does The Jungle Book contain racist subtext?,0.034057604617302895,-0.02751172705814614,0.04098736487723309,c0_wrong_to_correct
Does US brand Nice depend on Western honey bee?,0.2676720985770006,-0.0611108766747428,-0.012570318427322036,c0_wrong_to_correct
Does USA fail separation of church and state in multiple ways?,0.00787040921162907,-0.005857086693464131,0.013691519891726456,c0_wrong_to_wrong
Does Ukrainian Greek Catholic Church recognize Alexander Nevsky as a saint?,-0.036273485654022,0.07339123984833221,0.21336037397023988,c0_correct
Does United Airlines have a perfect operation record?,-0.10570506023766801,0.05155992015979732,0.036579139579665965,c0_correct
Does Woody Allen await the Second Coming?,0.12265140024785148,-0.020978275809795943,-0.010206983022497784,c0_correct
Does Zelda Williams have any cousins on her father's side?,-0.06739504446181421,0.025072920125559894,0.05363388978044714,c0_correct
Does a Disney princess on Broadway have red hair?,-0.016756662243267217,0.0468681623942937,0.03589371968935673,c0_wrong_to_wrong
Does a Starbucks passion tea have ginger in it?,-0.04325173653114567,0.029823900804589798,0.10790766027106502,c0_correct
Does a Trek 9000 require an anchor in order to park?,0.008711778311015106,-0.012714943455423955,0.03453286640088593,c0_correct
Does a game engine have a fuel injector?,0.14091398827941393,-0.041058841587951145,0.030480717049543804,c0_correct
Does a giant green lady stand in New York Harbor?,0.1253492781099953,-0.07612458990683935,-0.08661275354241516,c0_wrong_to_wrong
Does a kangaroo incubate its offspring?,-0.1045764634155193,0.10867138065181026,0.09462680313050276,c0_correct
Does a lapidary work with items that are studied by geologists?,-0.025649944419518622,0.05382212472029835,0.07365089718722972,c0_wrong_to_correct
Does a mongoose have natural camouflage for desert?,0.10786600629228738,-0.039308990007720035,-0.026803344852516897,c0_wrong_to_wrong
Does a person need to be a parent to become a grandparent?,-0.04536293897543853,0.08790274773572765,0.24833399525824063,c0_wrong_to_wrong
Does a person using tonsure have hair at the top of their scalp?,0.1834141968400126,-0.04273652200355932,-0.03352817146335829,c0_correct
Does a sea otter eat spiders?,0.21391364060779983,-0.16258667980431274,-0.37042917318545565,c0_correct
Does acupuncture cause pain in many people?,0.1212574244606246,0.02654767222015536,-0.023206781574454993,c0_correct
Does an individual oceanographer study many sciences?,-0.033411565478711824,0.0300492855454752,0.13385292288986494,c0_wrong_to_correct
Does autopilot rely on fossil fuels?,-0.0937060383181213,-0.015966061762709205,-0.02051574213106888,c0_wrong_to_wrong
Does chlorine inhibit photosynthesis?,-0.08915559433344955,0.07656778833487021,0.017705460860006572,c0_wrong_to_wrong
Does coding rely on Boolean algebra characters?,-0.00552317218807763,0.03412800078481698,-0.025768535712366814,c0_wrong_to_wrong
Does conservatism repulse Blaire White?,0.14050339220603802,-0.0822350557864247,-0.3325826640604662,c0_correct
Does crucifixion violate US eighth amendment?,-0.02040888086721593,0.008519586949413682,0.022356741439399586,c0_wrong_to_wrong
Does giant panda have colors that differ from yin yang?,-0.12023344593386132,0.050186260808618266,0.08608622829772838,c0_correct
Does having lip piercings lead to more expensive dental bills?,0.009608515327032885,-0.01653551973467221,0.006258175701147395,c0_wrong_to_correct
Does highest US Court have enough seats for every Prime Minister of the United Kingdom since 1952?,-0.004037832796144447,-0.0022408449206325343,0.029127517307148687,c0_correct
Does horseradish have a fetlock?,-0.033289810614104076,0.042614047478860634,0.005842311927512833,c0_correct
Does it seem like the Gorillaz is composed of more members than they have?,0.17565881802642913,-0.12850479438891826,-0.36453512498098095,c0_wrong_to_correct
Does meat from cows fed only grass taste more like wild game?,0.1462790714417268,-0.04332269874299016,-0.12204592312873652,c0_wrong_to_correct
Does menthol make cigarettes less addictive?,0.20700121465798527,-0.04698132958013601,0.051471010179128585,c0_correct
Does ontology require a scalpel?,0.0959448563154659,0.0018822582018505618,-0.008220420369359327,c0_correct
Does open heart surgery finish before entirety of American Ballet Theatre's Swan Lake?,0.22071444100822613,-0.07482868598765369,-0.11117816228247956,c0_correct
Does parsley sink in milk?,0.1734483505936404,-0.06207778878788728,-0.0019490106505380966,c0_correct
Does rock star Keith Richards play a captain of a boat in a movie?,0.10752661945197883,-0.008080694154805723,0.06415954120397316,c0_wrong_to_wrong
Does selling a 2020 Chevrolet Corvette almost pay for a year at Columbia University?,0.15566566582203656,-0.20559466056638384,-0.6040583474217471,c0_wrong_to_correct
Does someone from Japan need a passport to go to a Nordic country?,-0.1837261033625135,0.06265759954723144,0.05716393846651058,c0_wrong_to_wrong
Does store bought milk have cream at the top?,0.03869846335459981,-0.021858423329388255,0.057648256558513356,c0_correct
Does table tennis use prime numbers?,0.23528906974491548,-0.15846520572603368,-0.1287536111036145,c0_wrong_to_wrong
Does taking ukemi halt kinetic energy?,0.042934998943076064,-0.021654770560704417,0.002079339580899675,c0_correct
Does the Boy Who Cried Wolf hypothetically have reason to pray to Pan?,0.21506311770428255,-0.049009532162827274,-0.2564551813064667,c0_wrong_to_correct
Does the Eighth Amendment to the United States Constitution protect freedom of speech?,-0.01599164894424665,0.032839128110183025,0.04690333771159938,c0_correct
Does the Pixar film Brave feature Scottish people?,-0.07421589646298588,-0.02935618602340606,0.0063604228935949525,c0_wrong_to_wrong
Does the Prime Minister of the United Kingdom have poor job security?,-0.048813726363878596,0.02160249181528895,0.015997517139650363,c0_wrong_to_wrong
Does the Red Sea have biblical significance? ,0.06778959168933874,-0.028823582910208756,-0.05145152806720743,c0_wrong_to_correct
Does the Roman god Vulcan have a Greek equivalent?,0.03930822722138194,0.007163688527415668,0.004244570619543753,c0_wrong_to_wrong
Does the Taco Bell kitchen contain cinnamon?,-0.06064839256686294,0.07638588834388979,0.30276509277073915,c0_wrong_to_wrong
Does the United States Department of Education oversee services benefiting undocumented migrants? ,-0.05570808158505858,0.0757905116284453,0.08533949081684022,c0_wrong_to_correct
Does the United States Navy create radioactive waste?,0.002817192569455229,0.012301849093324324,0.007943613387883408,c0_wrong_to_wrong
Does the actress who played Elizabeth II speak fluent Arabic?,0.10979332608422576,-0.04765708925752188,-0.03779076412158411,c0_correct
Does the art from Family Guy look a lot like the art in American Dad?,0.06973143991206132,-0.012709986272385732,-0.001553461289007796,c0_wrong_to_correct
Does the book Revolutionary Road give a glimpse at life in a suburb?,0.02406945083275036,0.028866866279203096,0.0106728086464839,c0_wrong_to_wrong
Does the central processing unit usually have a dedicated fan?,-0.01771632205075324,0.026380748561238565,0.05169878476706158,c0_wrong_to_wrong
Does the cuisine of Hawaii embrace foods considered gross in the continental US?,-0.13126807341107716,0.010369870319863306,0.10377817660229682,c0_wrong_to_correct
Does the history of Europe include the age of dinosaurs?,-0.0748826419446792,0.09340391947165139,0.162607889698812,c0_correct
Does the human stomach destroy a bee if ingested?,0.09177633667106744,0.01716620340480679,0.09739414563858961,c0_wrong_to_wrong
Does the judo rank system reach the triple digits?,-0.05623584079283406,0.07760176776557565,0.19773983308560217,c0_correct
Does the land in close proximity to beaver dams suffer?,0.3198939613466135,-0.032165274914429665,-0.27349886350983865,c0_wrong_to_correct
Does the letter B's place in alphabet exceed number of 2008 total lunar eclipses?,0.19333981873133843,-0.045831421178843035,0.0018107947945757985,c0_wrong_to_wrong
Does the name C-SPAN refer to a form of telecommunications that utilizes outer space?,0.1288925254159743,-0.013258090069157402,0.007029083763547939,c0_wrong_to_wrong
Does the swastika have positive uses?,0.09334991411977056,-0.042494585803468654,-0.04564248518003722,c0_wrong_to_wrong
Does the texture of leaves remain the same independent of their coloring changing?,-0.04014107213016316,0.07224021120678747,0.13772905797068224,c0_correct
Does the word swastika have meaning in sanskrit?,0.1670890207005732,-0.08308821148660295,-0.02101675245414425,c0_wrong_to_correct
Does walking across Amazonas put a person's life at risk?,-0.14490568799953518,0.07572691799751025,0.2630468406491343,c0_wrong_to_wrong
Does water have viscosity?,-0.18031003209917607,0.12428794162066978,0.3142978240332682,c0_wrong_to_correct
Does welding with acetylene simulate the temperature of a star?,0.04819240166348271,2.420897346655515e-05,0.00016259557300057903,c0_wrong_to_wrong
"During the pandemic, is door to door advertising considered inconsiderate?",0.10290468610699921,-0.009668888577862467,0.062072169926934095,c0_wrong_to_wrong
"For Hostas to look their best, do they need lots of chlorophyll?",0.18891289023549906,-0.10836367841445674,-0.01835554545303486,c0_wrong_to_wrong
Has Alan Greenspan lived through at least a baker's dozen of president's?,0.195075891941332,-0.104119100661973,-0.08481262843210802,c0_wrong_to_wrong
Has Aretha Franklin ever collaborated with a suicidal person?,-0.03395727472529808,0.06952474935650005,0.15677875799466112,c0_wrong_to_correct
Has CNES planted a French flag on the lunar surface?,0.2522961623650375,-0.1788469280845684,-0.40769305581473814,c0_correct
Has Cesar Millan ever tamed a short-eared dog?,0.09190679320460238,-0.08461658129100585,-0.3166108293359512,c0_correct
Has Drew Carey outshined Doug Davidson's tenure?,-0.024288921255938845,0.019988098865355852,0.36677356730570454,c0_wrong_to_correct
Has Freemasonry been represented on the Moon?,-0.09137118895371554,0.09906642903514962,0.4042898776328413,c0_wrong_to_wrong
Has Gorillaz creator been in more bands than Bernard Sumner?,0.3384111454943185,-0.15937429298208772,-0.23899038451524124,c0_wrong_to_correct
Has Johns Hopkins University always treated subjects ethically?,0.041142579916568334,0.01121867444285174,0.0271451390994486,c0_correct
Has Justin Timberlake ever written a song about Britney Spears?,-0.04933118843228523,0.07381541779934908,0.036397027200690046,c0_wrong_to_wrong
Has Kelly Clarkson outsold season 4 American Idol winner?,0.10428864327599374,-0.08770415280780833,-0.06225239609096911,c0_correct
Has Nikola Tesla's name inspired multiple brands?,0.2635173229271913,-0.0818902379862542,-0.31516785211242737,c0_wrong_to_correct
Has Oscar Wilde's most famous character ever been in an Eva Green project?,0.08320604961875855,-0.04726182896926645,0.005500769920612991,c0_wrong_to_wrong
Has Ringo Starr been in a relatively large number of bands?,0.0470857291637361,-0.008624848336098945,0.005564441699146494,c0_correct
Has a tumulus been discovered on Mars?,-0.08000994482648094,0.007455238255179297,0.07558403534032787,c0_correct
Has cannabis been a big influence in rap music genre?,-0.004186775805178566,-0.02200167847743245,0.024203310726035987,c0_wrong_to_correct
Has every astronaut survived their space journey?,0.14337970244830378,-0.022803370780188015,-0.029278271339351902,c0_correct
Has mummification in the Andes been prevented by rainfall?,-0.05088756809606998,-0.008949764875307797,-0.023009147405735897,c0_correct
Has numerology helped shape hotel layouts?,-0.08612426556881059,0.03078449152763907,0.16238211239027678,c0_wrong_to_correct
Has spinach been a source of power in a comic movie?,0.04429679450220669,0.035201581814039484,0.15727522410083483,c0_wrong_to_correct
Has the Holy Grail been featured in at least five films?,-0.06015873092110369,0.06924443829124036,0.10968029233476995,c0_wrong_to_wrong
Has the Indian Ocean garbage patch not completed two full rotations of debris since its discovery?,0.04489410503003477,-0.0690454019990171,-0.3404088636031559,c0_wrong_to_wrong
Has the Subway restaurant franchise had any connections with child abusers?,-0.10102855356899831,0.024215617558420277,0.0191636834289719,c0_wrong_to_wrong
Has type of political association Pompey had with Caesar influenced reality TV?,0.18266298500093414,-0.09381586380601864,-0.03935613134499549,c0_wrong_to_correct
Have Douglas fir been used to fight wars?,0.04041809745713443,-0.017200836255029106,-0.02566107196911338,c0_wrong_to_correct
Have Jamie Lee Curtis been the subject of fake news?,0.11856456068110977,-0.048085619776835675,-0.330562883975963,c0_wrong_to_correct
Have jokes killed more people than rats in history?,0.08728254519611411,-0.017981297573100852,0.01818065597313101,c0_correct
If it socially acceptable to wear an icon depicting crucifixion? ,-0.20900755798163695,0.011375186490716005,0.04959918111602235,c0_wrong_to_wrong
"If one of your feet is in a leg cast, should the other be in a sandal?",0.306127631760276,-0.053065066133337,-0.017697892357365963,c0_correct
